Proizvajalec;Model;Gorivo;Moè (km);Menjalnik;Pogon;ABS;Navigacija;Klima;Parkirni senzor
BMW;BMW 320d Touring M Sportpaket;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring M Sportpaket;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring M Sportpaket Steptronic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring M Sportpaket Steptronic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring ;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring Steptronic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring Modern Line;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring Modern Line Steptronic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring Sport Line;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring Sport Line Steptronic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring Luxury Line;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring Luxury Line Steptronic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring M Sportpaket;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring M Sportpaket Steptronic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring xDrive Steptronic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Modern Line xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Modern Line xDrive Steptronic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line xDrive Steptronic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Luxury Line xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Luxury Line xDrive Steptronic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring M Sportpaket xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring M Sportpaket xDrive Steptronic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring ;Dizel;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring ;Dizel;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Steptronic;Dizel;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Steptronic;Dizel;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Modern Line;Dizel;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Modern Line Steptronic;Dizel;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Sport Line;Dizel;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Sport Line;Dizel;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Sport Line Steptronic;Dizel;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Sport Line Steptronic;Dizel;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Luxury Line;Dizel;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Luxury Line;Dizel;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Luxury Line Steptronic;Dizel;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Luxury Line Steptronic;Dizel;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring M Sportpaket;Dizel;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring M Sportpaket;Dizel;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring M Sportpaket Steptronic;Dizel;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring M Sportpaket Steptronic;Dizel;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Modern Line Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Sport Line Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Sport Line Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Luxury Line Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Luxury Line Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring M Sportpaket Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring M Sportpaket Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d BluePerformance Touring Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d BluePerformance Touring Modern Line Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d BluePerformance Touring Sport Line Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d BluePerformance Touring Luxury Line Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d BluePerformance Touring M Sportpaket Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Modern Line xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Sport Line xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Sport Line xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Luxury Line xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Luxury Line xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring M Sportpaket xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring M Sportpaket xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d BluePerformance Touring xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d BluePerformance Touring Modern Line xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d BluePerformance Touring Sport Line xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d BluePerformance Touring Luxury Line xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d BluePerformance Touring M Sportpaket xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d BluePerformance Touring Modern Line xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Sport Line xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Luxury Line xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring M Sportpaket xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo ;Bencin;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Advantage;Bencin;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Advantage Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Modern Line;Bencin;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Modern Line Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Sport Line;Bencin;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Sport Line Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Luxury Line;Bencin;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Luxury Line Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sportpaket;Bencin;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sportpaket Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sport;Bencin;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sport Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo xDrive;Bencin;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Advantage xDrive;Bencin;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Advantage xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Modern Line xDrive;Bencin;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Modern Line xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Sport Line xDrive;Bencin;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Sport Line xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Luxury Line xDrive;Bencin;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Luxury Line xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sportpaket xDrive;Bencin;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sportpaket xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sport xDrive;Bencin;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sport xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo ;Bencin;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo Steptronic;Bencin;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo xDrive Steptronic;Bencin;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo Advantage;Bencin;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo Advantage Steptronic;Bencin;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo Advantage xDrive Steptronic;Bencin;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo Modern Line;Bencin;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo Modern Line Steptronic;Bencin;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo Modern Line xDrive Steptronic;Bencin;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo Sport Line;Bencin;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo Sport Line Steptronic;Bencin;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo Sport Line xDrive Steptronic;Bencin;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo Luxury Line;Bencin;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo Luxury Line Steptronic;Bencin;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo Luxury Line xDrive Steptronic;Bencin;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo M Sportpaket;Bencin;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo M Sportpaket Steptronic;Bencin;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo M Sportpaket xDrive Steptronic;Bencin;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo M Sport;Bencin;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo M Sport Steptronic;Bencin;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 328i Gran Turismo M Sport xDrive Steptronic;Bencin;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo ;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo Steptronic;Bencin;306;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo xDrive Steptronic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo Advantage;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo Advantage Steptronic;Bencin;306;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo Advantage xDrive Steptronic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo Modern Line;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo Modern Line Steptronic;Bencin;306;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo Modern Line xDrive Steptronic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo Sport Line;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo Sport Line Steptronic;Bencin;306;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo Sport Line xDrive Steptronic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo Luxury Line;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo Luxury Line Steptronic;Bencin;306;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo Luxury Line xDrive Steptronic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo M Sportpaket;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo M Sportpaket Steptronic;Bencin;306;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo M Sportpaket xDrive Steptronic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo M Sport;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo M Sport Steptronic;Bencin;306;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Gran Turismo M Sport xDrive Steptronic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo ;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo ;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Steptronic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Modern Line;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Modern Line;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Modern Line Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Modern Line Steptronic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Sport Line;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Sport Line;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Sport Line Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Sport Line Steptronic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Luxury Line;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Luxury Line;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Luxury Line Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Luxury Line Steptronic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo M Sportpaket;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo M Sportpaket;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo M Sportpaket Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo M Sportpaket Steptronic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo ;Dizel;150;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Steptronic;Dizel;150;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Advantage;Dizel;150;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Advantage Steptronic;Dizel;150;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Sport Line;Dizel;150;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Sport Line Steptronic;Dizel;150;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Luxury Line;Dizel;150;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo Luxury Line Steptronic;Dizel;150;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo M Sport;Dizel;150;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Gran Turismo M Sport Steptronic;Dizel;150;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo ;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Steptronic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Modern Line;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Modern Line Steptronic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Sport Line;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Sport Line Steptronic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Luxury Line;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Luxury Line Steptronic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo M Sportpaket;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo M Sportpaket Steptronic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo xDrive Steptronic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Modern Line xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Modern Line xDrive Steptronic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Sport Line xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Sport Line xDrive Steptronic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Luxury Line xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Luxury Line xDrive Steptronic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo M Sportpaket xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo M Sportpaket xDrive Steptronic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo ;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Advantage;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Advantage Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Sport Line;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Sport Line Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Luxury Line;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Luxury Line Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo M Sport;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo M Sport Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo xDrive;Dizel;190;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Advantage xDrive;Dizel;190;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Advantage xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Sport Line xDrive;Dizel;190;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Sport Line xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Luxury Line xDrive;Dizel;190;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo Luxury Line xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Gran Turismo M Sport xDrive;Dizel;190;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
